"SamplingPoint","Date","Week","Longitude","Latitude","Altitude","Temperature","AirPressure","Humidity","Precipitation","WindSpeed","Population","PM10","WeeklyPM10"
"SPO-SE37479_00005_100","2018-03-23",12,17.9199,59.489,39,1.8,1005.9125,68.5416666666667,0,126.25,1745766,26.5291666620833,33.0165631433385
"SPO-SE38350_00005_100","2018-03-23",12,13.1803,55.7033,40,1.6,1007.37272727273,80.7916666666667,0,178.708333333333,121274,14.5636345629167,15.5102245797024
"SPO-SE0003A_00005_100","2018-03-24",12,18.0488,59.3172,24,2.3,1001.63333333333,80.8333333333333,0,160,1745766,19.33749999625,45.0569616942521
"SPO-SE0004A_00005_100","2018-03-24",12,11.9702,57.709,31.3,2,1003.74583333333,81.9583333333333,0.1,179.166666666667,564039,22.1593824970833,15.0274314036536
"SPO-SE0005R_00005_100","2018-03-24",12,15.3197,63.8455,380,-1.2,991.179166666667,79.8333333333333,0,179.833333333333,0,1.65813059333333,1.76518750261905
"SPO-SE0014R_00005_100","2018-03-24",12,11.9142,57.3937,2,1.2,1003.74583333333,81.9583333333333,0.1,175.541666666667,0,25.48756961875,13.3186802867055
"SPO-SE0021A_00005_100","2018-03-24",12,11.9946,57.7009,4.8,2,1003.74583333333,81.9583333333333,0.1,179.166666666667,564039,24.9541666645833,31.8852597509526
"SPO-SE0022A_00005_100","2018-03-24",12,18.0578,59.316,58,2.3,1001.63333333333,80.8333333333333,0,160,1745766,7.94583332916667,13.1519927496713
"SPO-SE0027A_00005_100","2018-03-24",12,18.0583,59.3408,8,2.3,1001.63333333333,80.8333333333333,0,160,1745766,22.4124999979167,38.87409419941
"SPO-SE0056A_00005_101","2018-03-24",12,12.8336,55.8774,10,1.7,1005.64583333333,87.3333333333333,0.1,167.875,0,23,20.4285714285714
"SPO-SE0058A_00005_100","2018-03-24",12,13.0062,55.5847,11,2.3,1006.44,83.125,0,161.666666666667,333633,25.1140416620833,24.0888452342262
"SPO-SE0059A_00005_100","2018-03-24",12,20.2585,63.8289,15,-0.1,992.908333333333,88.5833333333333,7.5,181.666666666667,125080,6.41045833,11.8224226156548
"SPO-SE0061A_00005_100","2018-03-24",12,15.9922,59.5139,6.5,1.4,1001.67083333333,82.9583333333333,0,226.333333333333,0,12,14.4
"SPO-SE0066A_00005_100","2018-03-24",12,18.6313,59.8324,24,1.7,1000.67083333333,84.0416666666667,0,225.666666666667,0,5.55416666291667,5.200927640218
"SPO-SE0071A_00005_100","2018-03-24",12,17.9224,59.4435,34,2,1001.63333333333,80.8333333333333,0,210,1745766,16.8708333304167,33.4106625223447
"SPO-SE0081A_00005_100","2018-03-24",12,16.1779,58.589,12,1.8,1003.09583333333,81.5416666666667,0,219.416666666667,140927,18.0599583304167,42.7594499588276
"SPO-SE0085A_00005_100","2018-03-24",12,12.6916,56.0472,3,1.7,1005.64583333333,87.3333333333333,0.1,167.875,143304,24.5,20.5571428557143
"SPO-SE0087A_00005_100","2018-03-24",12,18.0044,59.3255,16,2.3,1001.63333333333,80.8333333333333,0,160,1745766,22.4416666641667,42.8466356075673
"SPO-SE0091A_00005_100","2018-03-24",12,20.9605,64.7505,10,-5.6,993.579166666667,92.625,1.3,231.25,0,22.32999999,11.89728571
"SPO-SE0092A_00005_100","2018-03-24",12,15.6305,58.411,48,0.5,1003.5625,86.375,0,211.25,158520,25.1649999966667,37.9750497579167
"SPO-SE0093A_00005_100","2018-03-24",12,12.8634,56.6721,6,1.6,1005.10416666667,88.9166666666667,0,182.083333333333,0,27.3,23.2833333333333
"SPO-SE0095A_00005_100","2018-03-24",12,17.3089,62.3886,7,1.9,994.645833333333,73.0833333333333,0,210.416666666667,0,4.53374999541667,6.48404761607143
"SPO-SE0100A_00005_100","2018-03-24",12,22.1404,65.5806,4.1,-7.4,994.783333333333,90.7083333333333,5.8,169.583333333333,0,9.09999999,9.82857142428571
"SPO-SE0103A_00005_100","2018-03-24",12,16.198,58.5917,8,1.8,1003.09583333333,81.5416666666667,0,219.416666666667,140927,19.8549999966667,45.2981032756469
"SPO-SE0104A_00005_100","2018-03-24",12,17.6357,59.8601,22,1.7,1000.65,84.375,0,231.25,219914,5.74166666291667,10.6181676983333
"SPO-SE0106A_00005_100","2018-03-24",12,18.7161,63.2914,10,0.9,992.204166666667,86.5416666666667,0,188.75,0,NA,7.9249999975
"SPO-SE0113A_00005_100","2018-03-24",12,12.9447,57.7208,143,0.7,1003.74583333333,97.375,0.9,192.75,111026,13,17.8142857128571
"SPO-SE0114A_00005_100","2018-03-24",12,17.6348,59.2013,37,2,1001.63333333333,84.4166666666667,0,223.333333333333,75773,22.0208333283333,41.167805378543
"SPO-SE0117A_00005_100","2018-03-24",12,18.3036,57.6369,44,2,1005.47916666667,83.25,0,217.916666666667,0,60.2,54.0571428514286
"SPO-SE09569_00005_100","2018-03-24",12,17.3032,62.3865,20,1.9,994.645833333333,73.0833333333333,0,210.416666666667,0,8.95574999583333,15.5703922265262
"SPO-SE135019_00005_100","2018-03-24",12,14.8573,56.1773,5,2.1,1007.04166666667,85.3333333333333,0,192.5,0,17.94946980875,28.0274703775
"SPO-SE135020_00005_100","2018-03-24",12,13.4981,59.3782,47,0.7,999.8,97.2916666666667,0,192.916666666667,0,17.5,23.2
"SPO-SE155527_00005_100","2018-03-24",12,18.0757,59.3146,24,2.3,1001.63333333333,80.8333333333333,0,160,1745766,NA,NA
"SPO-SE155530_00005_100","2018-03-24",12,16.5505,59.6099,23,1.1,1001.67083333333,82.9583333333333,0,226.333333333333,150134,14.2866666625,30.0193398234091
"SPO-SE155531_00005_100","2018-03-24",12,13.1575,55.3729,1.7,2.3,1006.47083333333,83.125,0,161.666666666667,0,20.19999999,23.4714285685714
"SPO-SE156417_00005_100","2018-03-24",12,17.6463,59.8571,15,1.7,1000.65,84.375,0,231.25,219914,12.0833333304167,36.0503623156108
"SPO-SE157993_00005_100","2018-03-24",12,18.004,59.3133,37,2.3,1001.63333333333,80.8333333333333,0,160,1745766,4.00416666208333,15.3821169736258
"SPO-SE30312_00005_100","2018-03-24",12,16.1923,58.596,6,1.8,1003.09583333333,81.5416666666667,0,219.416666666667,140927,13.3506249975,39.1992828666345
"SPO-SE31752_00005_100","2018-03-24",12,21.4792,65.3181,8.5,-6.3,995.433333333333,91.0416666666667,4.2,217.25,0,5.29999999,6.84285714
"SPO-SE32082_00005_101","2018-03-24",12,14.7861,56.8786,165,0.4,1005.79166666667,84.7916666666667,0,192.166666666667,0,42.8333333308333,40.7208333296428
"SPO-SE34399_00005_100","2018-03-24",12,17.9577,59.4102,39,2,1001.63333333333,80.8333333333333,0,210,1745766,14.6333333283333,23.6656832265269
"SPO-SE36245_00005_100","2018-03-24",12,17.1471,60.6715,10,2.4,999.291666666667,78.1666666666667,0,220.333333333333,0,6.04583332791667,8.70263974778208
"SPO-SE36364_00005_100","2018-03-24",12,15.2149,59.2683,26,1.9,1000.34166666667,96.7083333333333,0.1,231.875,150291,8,13.5714285714286
"SPO-SE36365_00005_100","2018-03-24",12,14.1737,57.7816,90,0.2,1004.3125,92.5833333333333,0,204.166666666667,137481,18.89999999,20.379999994
"SPO-SE37479_00005_100","2018-03-24",12,17.9199,59.489,39,2,1001.04166666667,80.8333333333333,0,210,1745766,14.4874999979167,33.0165631433385
"SPO-SE38350_00005_100","2018-03-24",12,13.1803,55.7033,40,2.1,1006.47083333333,83.125,0.2,161.666666666667,121274,14.93831329625,15.5102245797024
"SPO-SE0003A_00005_100","2018-03-25",12,18.0488,59.3172,24,5.4,1001.23333333333,70.375,0.3,270,1745766,41.3695652143478,45.0569616942521
"SPO-SE0004A_00005_100","2018-03-25",12,11.9702,57.709,31.3,4.3,1006.2625,83.9583333333333,0,217.333333333333,564039,19.6394595630435,15.0274314036536
"SPO-SE0005R_00005_100","2018-03-25",12,15.3197,63.8455,380,-3.5,1001.15416666667,80.6666666666667,1.6,140.541666666667,0,2.07093350625,1.76518750261905
"SPO-SE0014R_00005_100","2018-03-25",12,11.9142,57.3937,2,1.1,1006.2625,83.9583333333333,0,206.291666666667,0,23.2168058425,13.3186802867055
"SPO-SE0021A_00005_100","2018-03-25",12,11.9946,57.7009,4.8,4.3,1006.2625,83.9583333333333,0,217.333333333333,564039,29.56249999625,31.8852597509526
"SPO-SE0022A_00005_100","2018-03-25",12,18.0578,59.316,58,5.4,1001.23333333333,70.375,0.3,270,1745766,10.1347826047826,13.1519927496713
"SPO-SE0027A_00005_100","2018-03-25",12,18.0583,59.3408,8,5.4,1001.23333333333,70.375,0.3,270,1745766,28.0130434747826,38.87409419941
"SPO-SE0056A_00005_101","2018-03-25",12,12.8336,55.8774,10,4.7,1007.37083333333,88.8333333333333,0.1,220.791666666667,0,38,20.4285714285714
"SPO-SE0058A_00005_100","2018-03-25",12,13.0062,55.5847,11,4.5,1008.1,85.5,0,227.291666666667,333633,46.8465999933333,24.0888452342262
"SPO-SE0059A_00005_100","2018-03-25",12,20.2585,63.8289,15,-6.9,1001.40416666667,79.125,1.2,127.083333333333,125080,7.92570832791667,11.8224226156548
"SPO-SE0061A_00005_100","2018-03-25",12,15.9922,59.5139,6.5,4.7,1002.1125,76.4583333333333,0,217.166666666667,0,10,14.4
"SPO-SE0066A_00005_100","2018-03-25",12,18.6313,59.8324,24,4.4,1000.84166666667,76.125,0.1,212.708333333333,0,7.31363636045455,5.200927640218
"SPO-SE0071A_00005_100","2018-03-25",12,17.9224,59.4435,34,5.3,1001.23333333333,70.375,0.3,252.083333333333,1745766,25.291304343913,33.4106625223447
"SPO-SE0081A_00005_100","2018-03-25",12,16.1779,58.589,12,4.7,1003.42916666667,76.9166666666667,0.1,245.375,140927,27.4345329379167,42.7594499588276
"SPO-SE0085A_00005_100","2018-03-25",12,12.6916,56.0472,3,4.7,1007.37083333333,88.8333333333333,0.1,220.791666666667,143304,41.29999999,20.5571428557143
"SPO-SE0087A_00005_100","2018-03-25",12,18.0044,59.3255,16,5.4,1001.23333333333,70.375,0.3,270,1745766,37.3086956478261,42.8466356075673
"SPO-SE0091A_00005_100","2018-03-25",12,20.9605,64.7505,10,-8.4,1002.31666666667,78.625,0,167.916666666667,0,6.75,11.89728571
"SPO-SE0092A_00005_100","2018-03-25",12,15.6305,58.411,48,4.3,1004.11666666667,78.4583333333333,0,242.916666666667,158520,30.4669496033333,37.9750497579167
"SPO-SE0093A_00005_100","2018-03-25",12,12.8634,56.6721,6,3.1,1006.91666666667,94.0416666666667,0,230.75,0,33.5,23.2833333333333
"SPO-SE0095A_00005_100","2018-03-25",12,17.3089,62.3886,7,-3.6,1000.42083333333,85.6666666666667,0.2,201.666666666667,0,3.38624999833333,6.48404761607143
"SPO-SE0100A_00005_100","2018-03-25",12,22.1404,65.5806,4.1,-7.6,1002.325,64.7083333333333,0,324.583333333333,0,7.09999999,9.82857142428571
"SPO-SE0103A_00005_100","2018-03-25",12,16.198,58.5917,8,4.7,1003.42916666667,76.9166666666667,0.1,245.375,140927,17.7588604565217,45.2981032756469
"SPO-SE0104A_00005_100","2018-03-25",12,17.6357,59.8601,22,4.9,1001.3125,75.1666666666667,0,265.416666666667,219914,8.85217391,10.6181676983333
"SPO-SE0106A_00005_100","2018-03-25",12,18.7161,63.2914,10,-6.4,1001.12916666667,86.0833333333333,0.9,150.833333333333,0,5.59999999,7.9249999975
"SPO-SE0113A_00005_100","2018-03-25",12,12.9447,57.7208,143,3.4,1005.49583333333,88.5,0,250.041666666667,111026,13,17.8142857128571
"SPO-SE0114A_00005_100","2018-03-25",12,17.6348,59.2013,37,5.4,1001.23333333333,75.5416666666667,0.3,233.458333333333,75773,29.1913043452174,41.167805378543
"SPO-SE0117A_00005_100","2018-03-25",12,18.3036,57.6369,44,3.4,1004.4,82.875,0,240,0,36,54.0571428514286
"SPO-SE09569_00005_100","2018-03-25",12,17.3032,62.3865,20,-3.6,1000.42083333333,85.6666666666667,0.2,201.666666666667,0,8.16833871782609,15.5703922265262
"SPO-SE135019_00005_100","2018-03-25",12,14.8573,56.1773,5,5.3,1007.22916666667,89.9166666666667,0,235.833333333333,0,37.3004649195833,28.0274703775
"SPO-SE135020_00005_100","2018-03-25",12,13.4981,59.3782,47,3.7,1001.55,74.25,1.3,193.583333333333,0,21.3,23.2
"SPO-SE155527_00005_100","2018-03-25",12,18.0757,59.3146,24,5.4,1001.23333333333,70.375,0.3,270,1745766,NA,NA
"SPO-SE155530_00005_100","2018-03-25",12,16.5505,59.6099,23,4.4,1002.1125,76.4583333333333,0,217.166666666667,150134,19.1720833308333,30.0193398234091
"SPO-SE155531_00005_100","2018-03-25",12,13.1575,55.3729,1.7,4.5,1007.7375,85.5,0,227.291666666667,0,48,23.4714285685714
"SPO-SE156417_00005_100","2018-03-25",12,17.6463,59.8571,15,4.9,1001.3125,75.1666666666667,0,265.416666666667,219914,11.7608695626087,36.0503623156108
"SPO-SE157993_00005_100","2018-03-25",12,18.004,59.3133,37,5.4,1001.23333333333,70.375,0.3,270,1745766,5.59565216913043,15.3821169736258
"SPO-SE30312_00005_100","2018-03-25",12,16.1923,58.596,6,4.7,1003.42916666667,76.9166666666667,0.1,245.375,140927,13.2009039378261,39.1992828666345
"SPO-SE31752_00005_100","2018-03-25",12,21.4792,65.3181,8.5,-6.7,1003.075,68.5833333333333,0,164,0,4.2,6.84285714
"SPO-SE32082_00005_101","2018-03-25",12,14.7861,56.8786,165,2.3,1006.48333333333,93.1666666666667,0,242.125,0,23.8291666633333,40.7208333296428
"SPO-SE34399_00005_100","2018-03-25",12,17.9577,59.4102,39,5.3,1001.23333333333,70.375,0.3,252.083333333333,1745766,16.6347826065217,23.6656832265269
"SPO-SE36245_00005_100","2018-03-25",12,17.1471,60.6715,10,2.7,1000.9375,71.3333333333333,0.1,161.541666666667,0,11.2434782573913,8.70263974778208
"SPO-SE36364_00005_100","2018-03-25",12,15.2149,59.2683,26,4.9,1001.54166666667,82.375,0.6,252.416666666667,150291,10,13.5714285714286
"SPO-SE36365_00005_100","2018-03-25",12,14.1737,57.7816,90,3.1,1005.35,84.5,0,239.166666666667,137481,13.3,20.379999994
"SPO-SE37479_00005_100","2018-03-25",12,17.9199,59.489,39,5.3,1001.28333333333,70.375,0.3,252.083333333333,1745766,29.2826086908696,33.0165631433385
"SPO-SE38350_00005_100","2018-03-25",12,13.1803,55.7033,40,4.9,1007.7375,85.5,0.1,227.291666666667,121274,27.9275570091667,15.5102245797024
"SPO-SE0003A_00005_100","2018-03-26",13,18.0488,59.3172,24,-1.1,1015.1,57.0416666666667,0,133.333333333333,1745766,46.6333333291667,55.347619043512
"SPO-SE0004A_00005_100","2018-03-26",13,11.9702,57.709,31.3,2.8,1012.2375,85.4166666666667,4.4,115,564039,11.2081258316667,12.3805960684524
"SPO-SE0005R_00005_100","2018-03-26",13,15.3197,63.8455,380,-10,1017.1375,61.25,0,281.333333333333,0,1.80327084125,1.60174732446429
"SPO-SE0014R_00005_100","2018-03-26",13,11.9142,57.3937,2,1.8,1012.2375,85.4166666666667,4.4,151.125,0,8.18082853208333,6.55877199860544
"SPO-SE0021A_00005_100","2018-03-26",13,11.9946,57.7009,4.8,2.8,1012.2375,85.4166666666667,4.4,115,564039,37.2833333304167,36.1178053788975
"SPO-SE0022A_00005_100","2018-03-26",13,18.0578,59.316,58,-1.1,1015.1,57.0416666666667,0,133.333333333333,1745766,14.6541666641667,18.9107142822619
"SPO-SE0027A_00005_100","2018-03-26",13,18.0583,59.3408,8,-1.1,1015.1,57.0416666666667,0,133.333333333333,1745766,17.4874999970833,27.6720238063095
"SPO-SE0056A_00005_101","2018-03-26",13,12.8336,55.8774,10,3.6,1012.19166666667,87.125,0,220.875,0,20,16
"SPO-SE0058A_00005_100","2018-03-26",13,13.0062,55.5847,11,3.9,1013.1,87.6666666666667,1.6,254.208333333333,333633,28.364399995,14.2764517823809
"SPO-SE0059A_00005_100","2018-03-26",13,20.2585,63.8289,15,-8.9,1013.87916666667,67.4166666666667,0,267.916666666667,125080,12.80437499875,13.5655892820238
"SPO-SE0061A_00005_100","2018-03-26",13,15.9922,59.5139,6.5,-2.2,1015.15416666667,64.25,0,64,0,19,29.1428571428571
"SPO-SE0066A_00005_100","2018-03-26",13,18.6313,59.8324,24,-3.1,1014.8,66.1666666666667,0,71.6666666666667,0,8.09166666291667,7.32023809166667
"SPO-SE0071A_00005_100","2018-03-26",13,17.9224,59.4435,34,-1.2,1015.1,57.0416666666667,0,112.5,1745766,71.4916666625,74.321428567857
"SPO-SE0081A_00005_100","2018-03-26",13,16.1779,58.589,12,-1,1014.15416666667,71.75,0.5,59.2916666666667,140927,65.7045416625,68.682842528447
"SPO-SE0085A_00005_100","2018-03-26",13,12.6916,56.0472,3,3.6,1012.19166666667,87.125,0,220.875,143304,31.39999999,13.41428571
"SPO-SE0087A_00005_100","2018-03-26",13,18.0044,59.3255,16,-1.1,1015.1,57.0416666666667,0,133.333333333333,1745766,43.2583333308333,57.7999999966666
"SPO-SE0091A_00005_100","2018-03-26",13,20.9605,64.7505,10,-7.7,1013.59166666667,58.9166666666667,0,279.583333333333,0,NA,6.96699999
"SPO-SE0092A_00005_100","2018-03-26",13,15.6305,58.411,48,-1.4,1014.14166666667,75.125,0.1,86.6666666666667,158520,17.5541249966667,29.1505737304881
"SPO-SE0093A_00005_100","2018-03-26",13,12.8634,56.6721,6,2.4,1012.07916666667,96.625,3.3,174.291666666667,0,16.19999999,12.7142857085714
"SPO-SE0095A_00005_100","2018-03-26",13,17.3089,62.3886,7,-7.2,1016.09583333333,63.5416666666667,0,316.25,0,4.28749999541667,19.3779761869643
"SPO-SE0100A_00005_100","2018-03-26",13,22.1404,65.5806,4.1,-7.9,1012.325,59,0,320.416666666667,0,12.8,8.97142856714286
"SPO-SE0103A_00005_100","2018-03-26",13,16.198,58.5917,8,-1,1014.15416666667,71.75,0.5,59.2916666666667,140927,38.5640833304167,58.657356598171
"SPO-SE0104A_00005_100","2018-03-26",13,17.6357,59.8601,22,-1.9,1015.39583333333,58.5,0,212.272727272727,219914,24.6909090863636,26.2401515109217
"SPO-SE0106A_00005_100","2018-03-26",13,18.7161,63.2914,10,-8.7,1015.125,59.2916666666667,0,305,0,7,15.68333333
"SPO-SE0113A_00005_100","2018-03-26",13,12.9447,57.7208,143,0.4,1012.2,96.3333333333333,4.5,121.791666666667,111026,11.9,49.1285714242857
"SPO-SE0114A_00005_100","2018-03-26",13,17.6348,59.2013,37,-1.1,1015.1,62.75,0,49.75,75773,101.1374999975,104.604761901429
"SPO-SE0117A_00005_100","2018-03-26",13,18.3036,57.6369,44,-0.8,1012.42916666667,77.0833333333333,0,64.5833333333333,0,NA,81.1833333283333
"SPO-SE09569_00005_100","2018-03-26",13,17.3032,62.3865,20,-7.2,1016.09583333333,63.5416666666667,0,316.25,0,16.7467499970833,61.6866428535714
"SPO-SE135019_00005_100","2018-03-26",13,14.8573,56.1773,5,2.2,1013,88.625,1.4,175.652173913043,0,27.8347410920833,17.6642936667857
"SPO-SE135020_00005_100","2018-03-26",13,13.4981,59.3782,47,-2.3,1015.8,68.5416666666667,0.1,49,0,27.5,61.399999995
"SPO-SE155527_00005_100","2018-03-26",13,18.0757,59.3146,24,-1.1,1015.1,57.0416666666667,0,133.333333333333,1745766,NA,NA
"SPO-SE155530_00005_100","2018-03-26",13,16.5505,59.6099,23,-1.3,1015.15416666667,64.25,0.1,64,150134,26.0558333295833,53.8383333293452
"SPO-SE155531_00005_100","2018-03-26",13,13.1575,55.3729,1.7,3.9,1012.5375,87.6666666666667,1.6,254.208333333333,0,21.39999999,14.4999999975
"SPO-SE156417_00005_100","2018-03-26",13,17.6463,59.8571,15,-1.9,1015.39583333333,58.5,0,212.272727272727,219914,40.0749999954167,44.1964285684524
"SPO-SE157993_00005_100","2018-03-26",13,18.004,59.3133,37,-1.1,1015.1,57.0416666666667,0,133.333333333333,1745766,53.1874999975,55.9172619008928
"SPO-SE30312_00005_100","2018-03-26",13,16.1923,58.596,6,-1,1014.15416666667,71.75,0.5,59.2916666666667,140927,41.8217916641667,61.315505407922
"SPO-SE31752_00005_100","2018-03-26",13,21.4792,65.3181,8.5,-5.7,1012.99583333333,49.25,0,306.666666666667,0,7.2,9.47142857
"SPO-SE32082_00005_101","2018-03-26",13,14.7861,56.8786,165,0.1,1012.55,90.875,2.5,195.833333333333,0,7.5666666625,16.5017857102976
"SPO-SE34399_00005_100","2018-03-26",13,17.9577,59.4102,39,-1.2,1015.1,57.0416666666667,0,112.5,1745766,16.8416666645833,29.2874999965476
"SPO-SE36245_00005_100","2018-03-26",13,17.1471,60.6715,10,-4.9,1015.74166666667,62.3333333333333,0.1,106.833333333333,0,63.22499999625,69.0648809489286
"SPO-SE36364_00005_100","2018-03-26",13,15.2149,59.2683,26,-1.5,1015.51666666667,67.2083333333333,0.3,61.8333333333333,150291,15,30.5714285714286
"SPO-SE36365_00005_100","2018-03-26",13,14.1737,57.7816,90,-0.6,1012.8125,95.3333333333333,8,100.833333333333,137481,19.69999999,21.1142857114286
"SPO-SE37479_00005_100","2018-03-26",13,17.9199,59.489,39,-1.2,1014.65833333333,57.0416666666667,0,112.5,1745766,33.4749999958333,46.6464285677977
"SPO-SE38350_00005_100","2018-03-26",13,13.1803,55.7033,40,3.5,1012.5375,87.6666666666667,0.4,254.208333333333,121274,12.0234046083333,11.0664491293452
"SPO-SE0003A_00005_100","2018-03-27",13,18.0488,59.3172,24,-2.2,1019.16666666667,60.1666666666667,0,313.333333333333,1745766,81.1458333295833,55.347619043512
"SPO-SE0004A_00005_100","2018-03-27",13,11.9702,57.709,31.3,-0.5,1017.575,75.7916666666667,0,81.125,564039,4.6983912475,12.3805960684524
"SPO-SE0005R_00005_100","2018-03-27",13,15.3197,63.8455,380,-7.9,1019.0375,62.5416666666667,0,292.083333333333,0,1.22769917791667,1.60174732446429
"SPO-SE0014R_00005_100","2018-03-27",13,11.9142,57.3937,2,-0.7,1017.575,75.7916666666667,0,88.5416666666667,0,3.02542051857143,6.55877199860544
"SPO-SE0021A_00005_100","2018-03-27",13,11.9946,57.7009,4.8,-0.5,1017.575,75.7916666666667,0,81.125,564039,23.924999995,36.1178053788975
"SPO-SE0022A_00005_100","2018-03-27",13,18.0578,59.316,58,-2.2,1019.16666666667,60.1666666666667,0,313.333333333333,1745766,27.2791666629167,18.9107142822619
"SPO-SE0027A_00005_100","2018-03-27",13,18.0583,59.3408,8,-2.2,1019.16666666667,60.1666666666667,0,313.333333333333,1745766,46.6833333291667,27.6720238063095
"SPO-SE0056A_00005_101","2018-03-27",13,12.8336,55.8774,10,0.4,1015.01666666667,89.625,1.4,108.541666666667,0,6,16
"SPO-SE0058A_00005_100","2018-03-27",13,13.0062,55.5847,11,1,1014.68,96.6666666666667,6.5,114.791666666667,333633,7.79429999708333,14.2764517823809
"SPO-SE0059A_00005_100","2018-03-27",13,20.2585,63.8289,15,-7.5,1015.75,71,0,280.416666666667,125080,23.25337499625,13.5655892820238
"SPO-SE0061A_00005_100","2018-03-27",13,15.9922,59.5139,6.5,-3.5,1019.73333333333,58.25,0,114.958333333333,0,35,29.1428571428571
"SPO-SE0066A_00005_100","2018-03-27",13,18.6313,59.8324,24,-4.7,1019.10416666667,73.2083333333333,0,138.5,0,8.14999999583333,7.32023809166667
"SPO-SE0071A_00005_100","2018-03-27",13,17.9224,59.4435,34,-3,1019.16666666667,60.1666666666667,0,177.083333333333,1745766,136.020833328333,74.321428567857
"SPO-SE0081A_00005_100","2018-03-27",13,16.1779,58.589,12,-2.7,1019.525,54.5,0,79.375,140927,91.5750416625,68.682842528447
"SPO-SE0085A_00005_100","2018-03-27",13,12.6916,56.0472,3,0.4,1015.01666666667,89.625,1.4,108.541666666667,143304,8.09999999,13.41428571
"SPO-SE0087A_00005_100","2018-03-27",13,18.0044,59.3255,16,-2.2,1019.16666666667,60.1666666666667,0,313.333333333333,1745766,90.4874999970833,57.7999999966666
"SPO-SE0091A_00005_100","2018-03-27",13,20.9605,64.7505,10,-6.9,1015.19583333333,65.4583333333333,0,267.5,0,NA,6.96699999
"SPO-SE0092A_00005_100","2018-03-27",13,15.6305,58.411,48,-3.3,1019.74583333333,54.3333333333333,0,67.5,158520,29.5798749975,29.1505737304881
"SPO-SE0093A_00005_100","2018-03-27",13,12.8634,56.6721,6,-1.1,1016.97083333333,93.7083333333333,5.8,82.75,0,3.29999999,12.7142857085714
"SPO-SE0095A_00005_100","2018-03-27",13,17.3089,62.3886,7,-6.3,1018.82916666667,58.0416666666667,0,244.583333333333,0,7.55374999666667,19.3779761869643
"SPO-SE0100A_00005_100","2018-03-27",13,22.1404,65.5806,4.1,-5.6,1013.81304347826,68.0869565217391,0,314.782608695652,0,12.4,8.97142856714286
"SPO-SE0103A_00005_100","2018-03-27",13,16.198,58.5917,8,-2.7,1019.525,54.5,0,79.375,140927,90.9878333304167,58.657356598171
"SPO-SE0104A_00005_100","2018-03-27",13,17.6357,59.8601,22,-3.8,1019.61666666667,58.7083333333333,0,229.166666666667,219914,38.5416666625,26.2401515109217
"SPO-SE0106A_00005_100","2018-03-27",13,18.7161,63.2914,10,-6,1016.93333333333,60.0833333333333,0,309.166666666667,0,18.69999999,15.68333333
"SPO-SE0113A_00005_100","2018-03-27",13,12.9447,57.7208,143,-2.3,1017.69583333333,82.5833333333333,0,99.7916666666667,111026,8.09999999,49.1285714242857
"SPO-SE0114A_00005_100","2018-03-27",13,17.6348,59.2013,37,-3.9,1019.16666666667,66.6666666666667,0,258.625,75773,125.112499996667,104.604761901429
"SPO-SE0117A_00005_100","2018-03-27",13,18.3036,57.6369,44,-2.8,1019.09583333333,69.5833333333333,0,131.666666666667,0,112.59999999,81.1833333283333
"SPO-SE09569_00005_100","2018-03-27",13,17.3032,62.3865,20,-6.3,1018.82916666667,58.0416666666667,0,244.583333333333,0,79.0264166616667,61.6866428535714
"SPO-SE135019_00005_100","2018-03-27",13,14.8573,56.1773,5,-1.5,1018.15416666667,82.8333333333333,3.9,72.5,0,6.52621203916667,17.6642936667857
"SPO-SE135020_00005_100","2018-03-27",13,13.4981,59.3782,47,-5.3,1020.41666666667,55.0416666666667,0,184.5,0,70.79999999,61.399999995
"SPO-SE155527_00005_100","2018-03-27",13,18.0757,59.3146,24,-2.2,1019.16666666667,60.1666666666667,0,313.333333333333,1745766,NA,NA
"SPO-SE155530_00005_100","2018-03-27",13,16.5505,59.6099,23,-3.6,1019.73333333333,58.25,0,114.958333333333,150134,45.62499999375,53.8383333293452
"SPO-SE155531_00005_100","2018-03-27",13,13.1575,55.3729,1.7,1,1015.25416666667,96.6666666666667,6.5,114.791666666667,0,12.8,14.4999999975
"SPO-SE156417_00005_100","2018-03-27",13,17.6463,59.8571,15,-3.8,1019.61666666667,58.7083333333333,0,229.166666666667,219914,61.9916666633333,44.1964285684524
"SPO-SE157993_00005_100","2018-03-27",13,18.004,59.3133,37,-2.2,1019.16666666667,60.1666666666667,0,313.333333333333,1745766,59.516666665,55.9172619008928
"SPO-SE30312_00005_100","2018-03-27",13,16.1923,58.596,6,-2.7,1019.525,54.5,0,79.375,140927,123.986916664583,61.315505407922
"SPO-SE31752_00005_100","2018-03-27",13,21.4792,65.3181,8.5,-5.2,1014.29583333333,57.375,0,291.5,0,8.9,9.47142857
"SPO-SE32082_00005_101","2018-03-27",13,14.7861,56.8786,165,-3.7,1017.8625,90.6666666666667,3.3,102.791666666667,0,4.3708333275,16.5017857102976
"SPO-SE34399_00005_100","2018-03-27",13,17.9577,59.4102,39,-3,1019.16666666667,60.1666666666667,0,177.083333333333,1745766,46.9791666633333,29.2874999965476
"SPO-SE36245_00005_100","2018-03-27",13,17.1471,60.6715,10,-5.9,1019.43333333333,68.5833333333333,0,108.916666666667,0,105.887499996667,69.0648809489286
